[12206,0.8560972348814078,HRL]
[10154,0.830162023355584,ACK]
[10627,0.8284075726638983,BIS]
[14489,0.8163868804845823,RDM]
[11624,0.8162468290748411,EYW]
[10208,0.809616949919572,AGS]
[14108,0.8022262061747406,PIA]
[11973,0.7956556889041145,GPT]
[11146,0.7931232826462669,CRW]
[11337,0.7892926319260112,DLH]
[11921,0.7744144535619696,GJT]
[11612,0.7741557468532223,EVV]
[10408,0.7531587719550741,ATW]
[13264,0.7440597304384767,MFR]
[11641,0.7139756828576711,FAY]
[14252,0.7110654564120381,PSC]
[15024,0.7057503864322449,STT]
[13277,0.6780001626900426,MGM]
[11982,0.6768452879224053,GRK]
[15841,0.6716258446686446,WRG]
[10434,0.6676532253529854,AVP]
[14256,0.6370654316331048,PSG]
[15023,0.6324671962510962,STS]
[15356,0.630836486823037,TTN]
[14633,0.6254298901143415,RST]
[15991,0.6252288256968699,YAK]
[12124,0.6067222028463412,HHH]
[15323,0.6030878850544599,TRI]
[12884,0.6015272616218406,LAN]
[14006,0.5906573633018997,PAH]
[10685,0.5783890805685625,BMI]
[11721,0.5700234204309927,FNT]
[11067,0.5646271438314671,CMI]
[12255,0.5639057646431921,HYS]
[11252,0.5567625223927268,DAB]
[13184,0.5526898701199116,MBS]
[10926,0.5504846892917827,CDV]
[10185,0.5438173189192499,AEX]
[11447,0.543309431814454,DVL]
[10157,0.5400062037845127,ACV]
[13377,0.5276304436430742,MLU]
[14574,0.525303355545915,ROA]
[10158,0.5230618359496841,ACY]
[12519,0.515834975802079,JMS]
[14098,0.5132314594890363,PHF]
[13029,0.5103222232986425,LNK]
[13061,0.5087562286699739,LRD]
[11203,0.5029662158372928,CWA]
[10747,0.49383626885271864,BRO]
[10561,0.4850139116011537,BFL]
[13795,0.48234614836643963,OAJ]
[13433,0.47001166932482596,MOT]
[10967,0.46802141130019687,CGI]
[12280,0.46461081563787127,IDA]
[13076,0.46194635867859357,LSE]
[13360,0.4613137030991225,MLB]
[13502,0.45488151787804043,MTJ]
[10469,0.4369071268396421,AZO]
[14004,0.4333238914156724,PAE]
[14877,0.4318736895256624,SLN]
[15041,0.4279702170567498,SUN]
[13541,0.42621621744609317,MVY]
[10136,0.4242630116036026,ABI]
[11617,0.42182020471295045,EWN]
[11898,0.4127047705622163,GFK]
[10732,0.40843850163114803,BQN]
[11695,0.40296742668111357,FLG]
[11049,0.3992411334675845,CLL]
[11111,0.39809705937079976,COU]
[13290,0.3803862014799225,MHK]
[12003,0.3725912236857712,GTF]
[15070,0.3722746247635526,SWF]
[14842,0.3599837072185416,SJT]
[10666,0.3589757248870449,BLI]
[14709,0.3580456360933229,SCC]
[15295,0.35548409853206586,TOL]
[11778,0.35381433243059146,FSM]
[12511,0.3508948472415735,JLN]
[10754,0.34943744101282387,BRW]
[12915,0.346019526205861,LCH]
[10155,0.3439138811222764,ACT]
[14711,0.32827475987266214,SCE]
[16218,0.324552236967431,YUM]
[14674,0.32009208487996754,SAF]
[13873,0.3187104635775552,OME]
[14952,0.31506599990655626,SPI]
[11122,0.298197315103896,CPR]
[14120,0.29747184695848117,PIR]
[14487,0.29198353855210585,RDD]
[13459,0.28681208564742255,MQT]
[10551,0.2862577134924484,BET]
[14150,0.28289211165079853,PLN]
[15411,0.2773767937550986,TYR]
[13933,0.2755979523401075,ORH]
[13241,0.2751535744889951,MEI]
[12156,0.2669361076806848,HLN]
[12544,0.26650711083615974,USA]
[13970,0.2618002165916587,OTZ]
[11577,0.25823407682704025,ERI]
[14288,0.2539942250327793,PUB]
[11503,0.25368439869782905,EGE]
[14025,0.24435716255985004,PBG]
[15401,0.23946001149655236,TXK]
[14716,0.23906868806883352,SCK]
[14960,0.2374512832345192,SPS]
[11308,0.23716490323081738,DHN]
[11150,0.23716490323081738,CSG]
[14588,0.2317080413505087,ROW]
[12007,0.2291396979794204,GTR]
[10170,0.22909044045688012,ADQ]
[12898,0.22782700189521277,LBE]
[12891,0.22740764192435342,LAW]
[12244,0.2168537796123211,HVN]
[12917,0.21653984705743362,LCK]
[13127,0.21262755546298556,LWS]
[14113,0.21262755546298556,PIH]
[10409,0.20632816490135064,ATY]
[11980,0.2034454000134553,GRI]
[14520,0.20195497844467264,RHI]
[15389,0.20121861959479315,TWF]
[10918,0.20121861959479315,CDC]
[15048,0.19924486537662944,SUX]
[10676,0.1966941211887025,BLV]
[14109,0.1947925740028523,PIB]
[12389,0.19319264669988717,ISN]
[10577,0.19035169315460013,BGM]
[12397,0.19035169315460013,ITH]
[11274,0.18709790341381755,DBQ]
[11997,0.18179231527794196,GST]
[10731,0.18098846647103872,BQK]
[15607,0.17697586384534025,VLD]
[12902,0.17627327479590682,LBL]
[10728,0.17518070711149136,BPT]
[11905,0.17518070711149136,GGG]
[15074,0.17116325058742507,SWO]
[15027,0.16900313949098097,STX]
[14254,0.1672923147078098,PSE]
[10146,0.16694435728109405,ABY]
[11027,0.15842871618510998,CKB]
[12223,0.1546783135397139,HTS]
[10631,0.14938098797595983,BJI]
[14237,0.14544854382684913,PRC]
[13121,0.14419676929359468,LWB]
[14543,0.14293487839504138,RKS]
[11865,0.14293487839504138,GCC]
[12265,0.14193720424106024,IAG]
[11092,0.1406362730711634,CNY]
[14314,0.14055734673205256,PVU]
[12343,0.138428073294978,INL]
[10141,0.13623749035878163,ABR]
[10333,0.1331972228465136,APN]
[15897,0.1327650043856387,WYS]
[11471,0.13194346667995993,EAU]
[13344,0.13194346667995993,MKG]
[11076,0.13194346667995993,CMX]
[11468,0.13144185177565146,EAR]
[10779,0.13048321721200024,BTM]
[11525,0.13048321721200024,EKO]
[10268,0.12770081770043243,ALO]
[14802,0.12722617337548464,SHD]
[10739,0.1252845756777998,BRD]
[11867,0.1249625005606625,GCK]
[12094,0.1245460358040175,HDN]
[12335,0.12444520303941949,IMT]
[11013,0.12444520303941949,CIU]
[13139,0.12400864261061212,LYH]
[11233,0.12295377229862935,CYS]
[15582,0.12224743048013952,VEL]
[10558,0.12224743048013952,BFF]
[12899,0.12224743048013952,LBF]
[12888,0.12224743048013952,LAR]
[13832,0.12217499951204838,OGS]
[12177,0.1221440069193446,HOB]
[11415,0.1209450440365962,DRT]
[12129,0.11652224393301433,HIB]
[11587,0.1148112150932393,ESC]
[15454,0.11285154627208616,UIN]
[11336,0.10658914109494809,DLG]
[14512,0.10103295884071424,RFD]
[11097,0.09593548423967355,COD]
[13964,0.09140744416078857,OTH]
[13388,0.07419177878663195,MMH]
[10643,0.07253806083490778,BKG]
[14259,0.07006736696107492,PSM]
[12250,0.06848588347401258,HYA]
[11537,0.04861465912625777,ELM]
[10562,0.04709653260901632,BFM]
[14905,0.03994150934501951,SMX]
[12012,0.038860082610839716,GUC]
[10165,0.03717173812318641,ADK]
[12119,0.03583713311715009,HGR]
[14222,0.032463822905655235,PPG]
[10245,0.020838231541595448,AKN]
[13829,0.01787651016803909,OGD]
[15008,0.004300273170925042,STC]
[13983,0.003855472410225491,OWB]
